date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202119,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202120,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202121,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202122,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202123,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202124,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202125,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202126,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202127,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202128,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202129,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202130,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202131,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202132,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202133,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202134,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202135,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202136,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202137,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202138,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202139,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202140,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202141,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202142,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202143,CH,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202144,CH,unknown,1,sex,NA,1,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202145,CH,unknown,9,sex,NA,10,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202146,CH,unknown,34,sex,NA,44,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202147,CH,unknown,28,sex,NA,72,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202052,CHFL,male,0,sex,4321967,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202053,CHFL,male,0,sex,4321967,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202101,CHFL,male,0,sex,4321967,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202102,CHFL,male,1,sex,4321967,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202103,CHFL,male,0,sex,4321967,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202104,CHFL,male,0,sex,4321967,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202105,CHFL,male,0,sex,4321967,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202106,CHFL,male,0,sex,4321967,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202107,CHFL,male,0,sex,4321967,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202108,CHFL,male,2,sex,4321967,3,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.667,66.7
202109,CHFL,male,1,sex,4321967,4,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.333,33.300000000000004
202110,CHFL,male,0,sex,4321967,4,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202111,CHFL,male,0,sex,4321967,4,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202112,CHFL,male,1,sex,4321967,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202113,CHFL,male,0,sex,4321967,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202114,CHFL,male,0,sex,4321967,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202115,CHFL,male,0,sex,4321967,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202116,CHFL,male,1,sex,4321967,6,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.5,50
202117,CHFL,male,0,sex,4321967,6,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202118,CHFL,male,1,sex,4321967,7,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202119,CHFL,male,0,sex,4321967,7,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202120,CHFL,male,2,sex,4321967,9,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.4,40
202121,CHFL,male,1,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.5,50
202122,CHFL,male,0,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202123,CHFL,male,0,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202124,CHFL,male,0,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202125,CHFL,male,0,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202126,CHFL,male,0,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202127,CHFL,male,0,sex,4321967,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202128,CHFL,male,1,sex,4321967,11,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.333,33.300000000000004
202129,CHFL,male,1,sex,4321967,12,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202130,CHFL,male,0,sex,4321967,12,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202131,CHFL,male,0,sex,4321967,12,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202132,CHFL,male,3,sex,4321967,15,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.6,60
202133,CHFL,male,4,sex,4321967,19,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202134,CHFL,male,4,sex,4321967,23,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.571,57.099999999999994
202135,CHFL,male,3,sex,4321967,26,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.6,60
202136,CHFL,male,4,sex,4321967,30,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.571,57.099999999999994
202137,CHFL,male,4,sex,4321967,34,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.571,57.099999999999994
202138,CHFL,male,17,sex,4321967,51,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.654,65.4
202139,CHFL,male,26,sex,4321967,77,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.419,41.9
202140,CHFL,male,20,sex,4321967,97,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.8,80
202141,CHFL,male,8,sex,4321967,105,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.5,50
202142,CHFL,male,35,sex,4321967,140,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.479,47.9
202143,CHFL,male,112,sex,4321967,252,0,0.01,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.571,57.099999999999994
202144,CHFL,male,1131,sex,4321967,1383,0.03,0.03,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.504,50.4
202145,CHFL,male,22305,sex,4321967,23688,0.52,0.55,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.494,49.4
202146,CHFL,male,83587,sex,4321967,107275,1.93,2.48,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.483,48.3
202147,CHFL,male,102914,sex,4321967,210189,2.38,4.86,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.46,46
202052,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202053,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202101,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202102,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202103,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202104,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202105,CHFL,female,0,sex,4387388,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202106,CHFL,female,1,sex,4387388,1,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202107,CHFL,female,1,sex,4387388,2,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202108,CHFL,female,1,sex,4387388,3,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.333,33.300000000000004
202109,CHFL,female,2,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.667,66.7
202110,CHFL,female,0,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202111,CHFL,female,0,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202112,CHFL,female,0,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202113,CHFL,female,0,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202114,CHFL,female,0,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202115,CHFL,female,0,sex,4387388,5,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202116,CHFL,female,1,sex,4387388,6,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.5,50
202117,CHFL,female,0,sex,4387388,6,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202118,CHFL,female,0,sex,4387388,6,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202119,CHFL,female,0,sex,4387388,6,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202120,CHFL,female,3,sex,4387388,9,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.6,60
202121,CHFL,female,1,sex,4387388,10,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.5,50
202122,CHFL,female,1,sex,4387388,11,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202123,CHFL,female,0,sex,4387388,11,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202124,CHFL,female,1,sex,4387388,12,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202125,CHFL,female,0,sex,4387388,12,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202126,CHFL,female,1,sex,4387388,13,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202127,CHFL,female,0,sex,4387388,13,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202128,CHFL,female,2,sex,4387388,15,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.667,66.7
202129,CHFL,female,0,sex,4387388,15,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202130,CHFL,female,2,sex,4387388,17,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,1,100
202131,CHFL,female,0,sex,4387388,17,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202132,CHFL,female,2,sex,4387388,19,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.4,40
202133,CHFL,female,0,sex,4387388,19,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202134,CHFL,female,3,sex,4387388,22,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.429,42.9
202135,CHFL,female,2,sex,4387388,24,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.4,40
202136,CHFL,female,3,sex,4387388,27,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.429,42.9
202137,CHFL,female,3,sex,4387388,30,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.429,42.9
202138,CHFL,female,9,sex,4387388,39,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.346,34.599999999999994
202139,CHFL,female,36,sex,4387388,75,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.581,58.099999999999994
202140,CHFL,female,5,sex,4387388,80,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.2,20
202141,CHFL,female,8,sex,4387388,88,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.5,50
202142,CHFL,female,38,sex,4387388,126,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.521,52.1
202143,CHFL,female,84,sex,4387388,210,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.429,42.9
202144,CHFL,female,1113,sex,4387388,1323,0.03,0.03,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.496,49.6
202145,CHFL,female,22824,sex,4387388,24147,0.52,0.55,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.506,50.6
202146,CHFL,female,89514,sex,4387388,113661,2.04,2.59,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.517,51.7
202147,CHFL,female,120732,sex,4387388,234393,2.75,5.34,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0.54,54
202052,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202053,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202101,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202102,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202103,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202104,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202105,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202106,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202107,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202108,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202109,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202110,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202111,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202112,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202113,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202114,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202115,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202116,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202117,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202118,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202119,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202120,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202121,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202122,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202123,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202124,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202125,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202126,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202127,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202128,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202129,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202130,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202131,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202132,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202133,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202134,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202135,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202136,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202137,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202138,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202139,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202140,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202141,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202142,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202143,CHFL,unknown,0,sex,NA,0,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202144,CHFL,unknown,1,sex,NA,1,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202145,CHFL,unknown,9,sex,NA,10,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202146,CHFL,unknown,34,sex,NA,44,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202147,CHFL,unknown,28,sex,NA,72,NA,NA,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,0,0
202052,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202053,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202101,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202102,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202103,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202104,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202105,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202106,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202107,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202108,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202109,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202110,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202111,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202112,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202113,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202114,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202115,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202116,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202117,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202118,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202119,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202120,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202121,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202122,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202123,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202124,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202125,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202126,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202127,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202128,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202129,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202130,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202131,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202132,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202133,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202134,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202135,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202136,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202137,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202138,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202139,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202140,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202141,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
202142,FL,male,0,sex,19368,0,0,0,COVID19FirstBoosterPersons,2021-12-02_07-48-44,detailed,NA,NA
